student_id,age,study_hours_week,attendance_rate,sleep_hours,previous_scores,final_grade,gender_  F ,gender_  M ,gender_F,gender_Female,gender_M,gender_Male,parental_education_  doctorate ,parental_education_  high_school ,parental_education_  master ,parental_education_BACHELOR,parental_education_DOCTORATE,parental_education_HIGH_SCHOOL,parental_education_MASTER,parental_education_bachelor,parental_education_doctorate,parental_education_high_school,parental_education_master,extracurricular_  Yes ,extracurricular_NO,extracurricular_No,extracurricular_YES,extracurricular_Yes,tutoring_  Yes ,tutoring_NO,tutoring_No,tutoring_YES,tutoring_Yes,internet_quality_  Good ,internet_quality_  Poor ,internet_quality_EXCELLENT,internet_quality_Excellent,internet_quality_GOOD,internet_quality_Good,internet_quality_POOR,internet_quality_Poor,family_income_  Low ,family_income_  Medium ,family_income_HIGH,family_income_High,family_income_LOW,family_income_Low,family_income_MEDIUM,family_income_Medium,health_status_  Good ,health_status_  Poor ,health_status_EXCELLENT,health_status_Excellent,health_status_GOOD,health_status_Good,health_status_POOR,health_status_Poor,study_sleep_ratio
STD01104,1.4793593475270976,0.033740729652134274,-0.05971349357962287,1.949057568004874,0.2567886644831009,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.017311295928204195
STD02186,0.6100647291745245,1.2082826956502293,0.6778368073634758,-0.14354934802462377,-0.012046360791230566,96.97,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-8.417252530436398
STD00504,-1.5631718167069084,-0.8333410983539927,-0.2965606324740267,-0.8612616374066416,1.6174905342117842,89.94,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.9675829384973196
STD00919,1.4793593475270976,-0.5303048472396065,1.6657386893309236,0.21098322865805988,-1.4498730328527134,96.34,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-2.513480986766392
STD01829,-1.1285245075306218,0.10009903281586822,0.05455486290451869,-1.2503827581559286,-0.49462726681646346,89.99,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.08005477700146149
STD01127,1.4793593475270976,-0.02376979975643531,0.6591383490297079,0.00345196425844008,0.7603034454272372,89.18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-6.883882362331088
STD00841,-0.6938771983543353,-0.02376979975643531,-0.1345073269146976,-0.23866784420778303,0.4308703611771347,97.9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.09959405897092835
STD00575,0.17541741999823787,1.705969969378236,-1.0164512783241222,-2.4782760725203445,-2.0183930043344955,96.32,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.6883699022333735
STD01117,1.4793593475270976,-0.5546362250663092,1.1868503953382914,-0.07437225989141716,0.03753386927985537,99.33,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,7.457668807494778
STD00329,0.17541741999823787,0.398711397052672,0.8544333582935141,-0.23002070819113238,-0.3932632408933557,92.73,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-1.733379283836701
STD00141,1.4793593475270976,1.0888377499555077,-0.22799961858354179,-1.3022655742558331,0.6952982548895912,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,-0.8361110111420437
STD01294,-1.1285245075306218,1.2790648856915456,-1.052809391750895,0.2196303646747105,-1.9214361099732613,97.47,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5.8236895608508865
STD01478,-0.6938771983543353,2.2302005643717355,0.9645465018145967,1.6118192633554917,-0.3690240173030465,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1.3836533856007605
STD01063,-0.25922988917804873,0.15318567534685562,-2.5260920879657545,-0.09166653192471919,0.05075526396547792,95.45,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-1.6711371453411756
STD02493,1.044712038350811,-0.4152837884224673,0.15739638374024684,0.08992332442494795,0.004480382565798602,86.81,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-4.61814743761649
STD01077,-1.1285245075306218,0.8919747839030963,-0.6985774866500546,-2.3572161682872337,7.325100392363561e-05,96.13,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.37840193627771807
STD00280,-1.1285245075306218,-1.251398408285518,1.7467653421105882,1.689643487505349,0.27001005916872345,82.1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.7406282312873562
STD00758,-1.1285245075306218,-0.02376979975643531,-0.14801176904464194,0.7557527977070613,-0.18392449170432687,93.48,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.03145177679364934
STD00149,-0.25922988917804873,0.967180860821995,-0.162555014415351,1.2226981426062056,0.3967150915726088,98.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.7910211327705942
STD01982,-0.25922988917804873,-0.030405630072808984,0.3589242124486435,-2.4004518483704875,7.325100392363561e-05,89.62,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.012666633059139462
STD01922,-1.5631718167069084,-0.02376979975643531,0.5178611082856777,1.2054038705729042,-0.12552999850949334,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-0.01971934935449366
STD00023,-0.25922988917804873,-0.7470753042411381,-0.5510674264614346,-0.18678502810787845,-1.0091598766652856,81.68,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,3.9996744465199106
STD01955,1.4793593475270976,-0.7691947386290496,-0.9925588037865292,-0.8353202293566898,1.6285083631164694,87.72,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.9208392571321924
STD02437,1.044712038350811,1.9559195779616345,0.6020041707876371,0.26286604475796443,-0.44725060252631504,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,7.440718100523225
STD01513,-0.25922988917804873,-1.395174731806942,-0.7318191903545316,0.07262905239164669,-2.571488015349717,88.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-19.209331204714974
STD02414,-1.5631718167069084,-1.379691127735404,1.721834064332229,-1.2157942140893254,2.190417637255441,96.64,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.1348073930227058
STD01202,0.17541741999823787,0.20406037443905195,-1.1899314195318655,-0.31649206835764027,0.5366415186621175,84.46,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.6447587146707732
STD00613,1.044712038350811,0.3412008676441024,0.028065380265013484,-0.35108061242424354,-0.37673649753632654,87.83,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-0.9718618101691313
STD02234,-0.25922988917804873,0.4031352839302546,0.028065380265013484,1.4302294070058252,-0.7425284171718916,94.2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.28186737042894705
STD01806,-1.1285245075306218,-0.32901799430961276,0.003653504107037719,0.9892254701566338,-0.28088138606556123,95.72,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.3326012841705663
STD00248,0.6100647291745245,-0.6187825847912521,-0.19268030839753386,-2.495570344553647,0.37137408509183206,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.24795247070240262
STD02288,-0.6938771983543353,-0.80900972052729,0.028065380265013484,2.12200028833789,-1.3551197042724166,90.31,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.3812484586948422
STD01374,-0.25922988917804873,0.31686948981740004,-2.5260920879657545,0.00345196425844008,7.325100392363561e-05,92.18,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,91.7673819075526
STD00934,-1.5631718167069084,-0.1321550282572012,0.8627437842196333,-1.648151014921866,7.325100392363561e-05,88.77,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.08018385890890295
STD01987,0.6100647291745245,0.42083083144058375,0.028065380265013484,-1.855682279321486,0.21602269753576334,86.4,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-0.22677969332883335
STD00581,1.044712038350811,0.36332030203201415,0.028065380265013484,-0.9044973174898956,0.3504402101729287,99.7,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.401682455756458
STD00032,1.044712038350811,-0.02376979975643531,-1.2584924334223504,0.00345196425844008,-1.433346289495685,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-6.883882362331088
STD00489,1.4793593475270976,2.053245089268445,1.5774404138659037,0.00345196425844008,7.325100392363561e-05,98.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,594.6325926339082
STD00568,0.6100647291745245,0.14654984503048235,0.3028288374473367,1.5685835832722386,-0.2918992149702471,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.09342807942480437
STD01691,0.17541741999823787,0.9317897658013368,-0.04101503524585418,1.438876543022476,1.231866522547785,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.6475810052911375
STD00900,0.6100647291745245,1.7612685553480145,-0.20514594728671348,0.8508712938902198,0.3239974208016836,97.46,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2.0699564059083757
STD01483,0.6100647291745245,-0.02376979975643531,-0.7702549102628344,-1.7086809670384222,-0.6235358650012863,95.98,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.013911206437115565
STD01911,-0.25922988917804873,-0.02376979975643531,0.7308157726424878,0.9892254701566338,-1.0587401067363715,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.024028673386258668
STD01977,-1.1285245075306218,0.32792920701135586,0.939615224036239,-0.5932004208904667,0.26670471049731764,88.7,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.5528144422647835
STD02388,-1.1285245075306218,0.23945146945971021,1.6449626245156246,-0.17813789209122705,1.463240929546184,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-1.3441992090952328
STD00849,0.17541741999823787,0.19963648756146976,0.014041536514687153,0.00345196425844008,-1.3319822635725764,89.64,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,57.81597277570954
STD01435,0.17541741999823787,-1.8309275892487968,-1.5452021278734713,-2.495570344553647,0.21161556597388917,73.25,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.7336712935846202
STD01817,-1.5631718167069084,1.548921985224065,0.5157835018041468,1.6204663993721422,0.5057915977289974,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.9558489024982559
STD00368,-1.5631718167069084,-0.1852416707881886,0.4815029948589043,-0.9996158136730549,-0.04509984750528734,91.95,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.18531305084157726
STD01274,-0.6938771983543353,0.1576095622244378,1.1723071499675823,0.00345196425844008,-1.0091598766652856,87.82,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,45.644712898256266
STD02398,0.6100647291745245,0.25714701697003933,-2.5260920879657545,0.27151318077461506,-0.2015530179518244,88.13,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.9470850334093528
STD02332,-1.5631718167069084,-0.2914149558501634,-0.662219373223282,0.00345196425844008,0.3603562561871462,94.24,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-84.3955900029541
STD00638,-1.5631718167069084,0.2505111866536657,-2.0957678454788833,1.1016382383730936,0.5278272555383691,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.22739856926630708
STD01069,1.044712038350811,-1.9813397430865942,0.29036319855815784,-0.18678502810787845,0.0915212309128155,73.61,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,10.60765078876154
STD01871,1.4793593475270976,0.4894010780431088,2.0178929879502343,-0.6537303730070219,0.6897893404372487,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.7486294761270457
STD02474,1.044712038350811,2.589364880245447,1.384223011083627,-0.2559621162410843,0.9465047539164252,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-10.116243116421556
STD01232,-1.1285245075306218,-1.2690939557958472,-2.5260920879657545,0.43580876509098093,0.1278800662982781,85.77,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-2.9120365293579584
STD01748,-1.5631718167069084,0.3677441889095963,-1.2855013176822392,-0.23002070819113238,-1.151289869535731,85.61,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-1.5987507844502753
STD01792,0.17541741999823787,-1.078866820059809,-0.8876396764692709,-0.1262550759913225,-1.3165573031060165,80.85,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8.545203880260944
STD02137,0.6100647291745245,1.9028329354306477,-0.9562006903597565,1.2486395506561574,0.36696695352995784,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.5239237060102797
STD00962,-0.6938771983543353,0.650872949074862,-0.08672237783951155,0.7903413417736646,-0.3602097541792981,96.95,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.823532935884709
STD00652,-0.6938771983543353,-0.698412548587733,1.289691916174019,-2.495570344553647,-0.27977960317509293,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.27986100651218326
STD00996,-1.5631718167069084,0.6597207228300268,-1.1047495537891414,0.7471056616904099,1.483073021574619,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.8830341859585846
STD01785,-0.25922988917804873,0.301385885745862,-0.7972637945227223,-2.495570344553647,0.5763057027189858,84.76,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.12076838754395237
STD01833,-1.5631718167069084,0.2770545079191596,0.06702050179369831,-0.3251392043742909,-0.9507653834704513,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.852113052824212
STD02210,-1.5631718167069084,-0.7714066820678407,0.028065380265013484,0.00345196425844008,-0.46267556299287504,83.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-223.4041896559721
STD02031,-1.5631718167069084,0.9870883517711152,-0.511592903312367,-0.048430851841465256,1.1084668388153047,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-20.381816467296684
STD01406,-0.6938771983543353,0.3743800192259696,-2.5260920879657545,-0.35108061242424354,0.2777225394020035,95.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-1.066367872064214
STD01335,1.044712038350811,-0.4727943178310369,0.028065380265013484,-1.3109127102724847,-0.6808285753056522,84.99,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.3606606868533979
STD00981,0.6100647291745245,-1.2049475960709042,2.570276611226985,-0.4980819247073074,-0.4009757211266357,86.49,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2.419180370697754
STD01494,1.4793593475270976,0.32792920701135586,-0.9291918060998686,-0.6537303730070219,-2.5771346526633687,88.61,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.501628381027073
STD01313,1.4793593475270976,-0.935090496538385,1.3208560133969665,-0.9477329975731503,-1.1105239025883942,85.43,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9866613124099046
STD01941,-1.1285245075306218,-0.02376979975643531,-0.07217913246880249,0.27151318077461506,-1.4994532629237993,95.46,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.08754533442275972
STD02102,-0.25922988917804873,-0.6630214535670749,-0.7380520097991214,-1.3022655742558331,0.19729238839779825,88.46,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.5091296090473414
STD02287,-1.5631718167069084,-0.6077228675972963,1.105823742558627,-0.1262550759913225,1.5337550345361726,98.84,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,4.813491072074896
STD02434,1.044712038350811,1.1640438268744064,-1.3135490051828917,-0.5845532848738161,0.5101987292908716,94.07,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-1.9913425317047249
STD01287,1.4793593475270976,-1.8287156458100053,0.03377879808922056,0.7557527977070613,2.1573641505413823,85.03,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-2.4197240574354826
STD02013,-1.5631718167069084,-0.02376979975643531,0.028065380265013484,1.2745809587061108,-0.14426030764745842,89.97,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.018649094782861336
STD00705,-0.6938771983543353,-0.02376979975643531,-1.8589207065844793,0.617398621440648,0.25568688159263175,88.28,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.03849986124217336
STD01014,-0.6938771983543353,-0.33122993774840387,0.38073908050470634,1.1275796464230454,-0.05060876195762987,88.69,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.2937527695239753
